1.283304100000000005e+02,2.277908772230148315e+00,1.000000000000000000e+00
1.213829300000000018e+02,2.176684588193893433e+00,0.000000000000000000e+00
1.149357499999999987e+02,2.402959614992141724e+00,1.000000000000000000e+00
9.218583999999999889e+01,3.575296401977539062e+00,1.000000000000000000e+00
7.711951399999999524e+01,3.270897865295410156e+00,0.000000000000000000e+00
2.445912200000000070e+01,7.883413434028625488e+00,0.000000000000000000e+00
1.010731200000000030e+02,3.350667357444763184e+00,1.000000000000000000e+00
7.126310999999999751e+01,4.122195243835449219e+00,0.000000000000000000e+00
1.459935999999999865e+02,1.845070421695709229e+00,0.000000000000000000e+00
9.045211000000000467e+01,3.029513061046600342e+00,0.000000000000000000e+00
1.054694060000000064e+02,2.712354958057403564e+00,1.000000000000000000e+00
6.493104599999999493e+01,2.534894645214080811e+00,0.000000000000000000e+00
1.317191200000000038e+02,3.137797415256500244e+00,0.000000000000000000e+00
4.655734600000000256e+01,2.973637580871582031e+00,0.000000000000000000e+00
1.106653749999999974e+02,3.363437950611114502e+00,1.000000000000000000e+00
1.072169399999999939e+02,4.165020585060119629e+00,1.000000000000000000e+00
9.036230500000000632e+01,1.942348331212997437e+00,0.000000000000000000e+00
8.719626599999999428e+01,2.362213283777236938e+00,0.000000000000000000e+00
6.149003600000000347e+01,3.989301323890686035e+00,1.000000000000000000e+00
7.389377000000000351e+01,5.271004438400268555e+00,1.000000000000000000e+00
1.014255299999999949e+02,2.962737977504730225e+00,1.000000000000000000e+00
1.553261599999999873e+02,3.576517701148986816e+00,1.000000000000000000e+00
1.361247999999999934e+02,1.759752780199050903e+00,0.000000000000000000e+00
9.857188399999999717e+01,2.062798440456390381e+00,0.000000000000000000e+00
7.712224999999999397e+01,4.305541217327117920e+00,0.000000000000000000e+00
1.586115100000000098e+02,2.886979877948760986e+00,1.000000000000000000e+00
5.917162000000000255e+00,9.743037819862365723e+00,0.000000000000000000e+00
1.699806000000000097e+02,3.925176858901977539e+00,1.000000000000000000e+00
6.357050699999999921e+01,4.642401933670043945e+00,0.000000000000000000e+00
9.170727499999999566e+01,2.970212399959564209e+00,0.000000000000000000e+00
1.022627600000000001e+02,3.477087616920471191e+00,0.000000000000000000e+00
1.721008799999999894e+02,3.154450953006744385e+00,1.000000000000000000e+00
1.311124100000000112e+02,3.339111804962158203e+00,0.000000000000000000e+00
1.453027799999999914e+01,1.044447898864746094e+01,0.000000000000000000e+00
5.932129299999999716e+01,5.609506368637084961e+00,1.000000000000000000e+00
