115.05367, 5.850343704223633, 1
102.162704, 5.850343704223633, 1
49.965538, 5.850343704223633, 0
47.97147, 5.850343704223633, 0
46.86644, 5.850343704223633, 0
44.73955, 5.850343704223633, 0
42.737305, 5.850343704223633, 0
41.919605, 5.850343704223633, 0
40.84805, 5.850343704223633, 0
39.26085, 5.850343704223633, 0
37.663273, 5.850343704223633, 0
35.667515, 5.850343704223633, 0
35.151787, 5.850343704223633, 0
33.33837, 5.850343704223633, 0
32.001495, 5.850343704223633, 0
29.913425, 5.850343704223633, 0
184.9978, 5.452597737312317, 1
144.15228, 5.452597737312317, 1
72.1681, 5.452597737312317, 0
69.48143, 5.452597737312317, 0
67.679146, 5.452597737312317, 0
65.53046, 5.452597737312317, 0
64.39475, 5.452597737312317, 0
62.52627, 5.452597737312317, 0
61.17185, 5.452597737312317, 0
59.749683, 5.452597737312317, 0
59.03742, 5.452597737312317, 0
57.81626, 5.452597737312317, 0
56.891666, 5.452597737312317, 0
54.59014, 5.452597737312317, 0
53.81834, 5.452597737312317, 0
52.711674, 5.452597737312317, 0
147.88449, 5.634812116622925, 1
117.16268, 5.634812116622925, 1
60.36164, 5.634812116622925, 0
57.960182, 5.634812116622925, 0
56.779957, 5.634812116622925, 0
53.856853, 5.634812116622925, 0
52.04225, 5.634812116622925, 0
51.179756, 5.634812116622925, 0
50.031357, 5.634812116622925, 0
49.34569, 5.634812116622925, 0
47.598495, 5.634812116622925, 0
46.091053, 5.634812116622925, 0
44.182003, 5.634812116622925, 0
43.247063, 5.634812116622925, 0
42.259537, 5.634812116622925, 0
40.405586, 5.634812116622925, 0
87.11099, 2.88289874792099, 1
81.86517, 2.88289874792099, 1
75.82307, 2.88289874792099, 0
74.153946, 2.88289874792099, 0
73.201645, 2.88289874792099, 0
69.93045, 2.88289874792099, 0
66.30017, 2.88289874792099, 0
64.636925, 2.88289874792099, 0
63.840996, 2.88289874792099, 0
60.38942, 2.88289874792099, 0
58.498215, 2.88289874792099, 0
56.70886, 2.88289874792099, 0
54.685577, 2.88289874792099, 0
51.98343, 2.88289874792099, 0
49.709576, 2.88289874792099, 0
44.85213, 2.88289874792099, 0
103.255745, 2.6481905579566956, 1
95.01444, 2.6481905579566956, 1
88.59379, 2.6481905579566956, 0
86.78286, 2.6481905579566956, 0
83.216484, 2.6481905579566956, 0
80.94964, 2.6481905579566956, 0
79.517296, 2.6481905579566956, 0
76.19486, 2.6481905579566956, 0
73.820564, 2.6481905579566956, 0
71.26776, 2.6481905579566956, 0
69.06621, 2.6481905579566956, 0
66.85929, 2.6481905579566956, 0
65.477165, 2.6481905579566956, 0
63.96139, 2.6481905579566956, 0
61.01637, 2.6481905579566956, 0
56.117096, 2.6481905579566956, 0
134.92319, 2.8902587294578552, 1
126.701065, 2.8902587294578552, 1
119.19253, 2.8902587294578552, 0
111.49503, 2.8902587294578552, 0
108.96174, 2.8902587294578552, 0
105.292465, 2.8902587294578552, 0
102.887146, 2.8902587294578552, 0
100.901825, 2.8902587294578552, 0
96.09031, 2.8902587294578552, 0
94.40117, 2.8902587294578552, 0
88.83834, 2.8902587294578552, 0
85.25119, 2.8902587294578552, 0
80.59134, 2.8902587294578552, 0
78.28617, 2.8902587294578552, 0
